layer,pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
attention,256,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0149,2
attention,256,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0333,2
attention,256,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0141,2
attention,256,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0358,8
attention,256,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0371,8
attention,256,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.024,8
attention,256,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0349,8
attention,256,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0259,8
attention,256,n<=128,sr<=5%,kvB<=16k,kp=0,0.0353,8
attention,256,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0113,8
attention,256,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.009,8
attention,256,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0002,8
attention,256,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0361,8
attention,256,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.008,8
attention,256,n<=128,sr<=5%,kvB<=1k,kp=0,0.0437,8
attention,256,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.034,8
attention,256,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0306,8
attention,256,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0046,8
attention,256,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0304,8
attention,256,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0012,8
attention,256,n<=128,sr<=5%,kvB<=4k,kp=0,0.0301,8
attention,256,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.354,2
attention,256,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.3395,2
attention,256,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.1293,2
attention,256,n<=128,sr<=70%,kvB<=16k,kp<=512,0.4299,2
attention,256,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.1204,2
attention,256,n<=128,sr<=70%,kvB<=16k,kp=0,0.2978,6
attention,256,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0148,2
attention,256,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0105,2
attention,256,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0361,2
attention,256,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0038,2
attention,256,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0208,2
attention,256,n<=128,sr<=70%,kvB<=1k,kp=0,0.0245,7
attention,256,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0087,2
attention,256,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0399,2
attention,256,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0537,2
attention,256,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0104,2
attention,256,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1362,2
attention,256,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0897,6
attention,256,n<=128,sr>70%,kvB<=16k,kp<=1k,0.78,4
attention,256,n<=128,sr>70%,kvB<=16k,kp<=2k,0.6663,4
attention,256,n<=128,sr>70%,kvB<=16k,kp<=4k,0.2231,4
attention,256,n<=128,sr>70%,kvB<=16k,kp<=512,0.8425,4
attention,256,n<=128,sr>70%,kvB<=16k,kp<=8k,0.2871,4
attention,256,n<=128,sr>70%,kvB<=16k,kp=0,0.7581,4
attention,256,n<=128,sr>70%,kvB<=1k,kp<=1k,0.245,4
attention,256,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2076,4
attention,256,n<=128,sr>70%,kvB<=1k,kp<=4k,0.0606,4
attention,256,n<=128,sr>70%,kvB<=1k,kp<=512,0.2727,4
attention,256,n<=128,sr>70%,kvB<=1k,kp<=8k,0.103,4
attention,256,n<=128,sr>70%,kvB<=1k,kp=0,0.2275,4
attention,256,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.8521,4
attention,256,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.6182,4
attention,256,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.6666,4
attention,256,n<=128,sr>70%,kvB<=4k,kp<=512,-0.8808,4
attention,256,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.625,4
attention,256,n<=128,sr>70%,kvB<=4k,kp=0,-0.8164,4
attention,256,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.4075,4
attention,256,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4147,4
attention,256,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.4002,4
attention,256,n<=16,sr<=15%,kvB<=16k,kp<=512,0.3927,4
attention,256,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2943,4
attention,256,n<=16,sr<=15%,kvB<=16k,kp=0,0.4042,4
attention,256,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0176,4
attention,256,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0038,4
attention,256,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0209,4
attention,256,n<=16,sr<=15%,kvB<=1k,kp<=512,0.2954,4
attention,256,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0385,4
attention,256,n<=16,sr<=15%,kvB<=1k,kp=0,0.4495,4
attention,256,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.4147,4
attention,256,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2962,4
attention,256,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.074,4
attention,256,n<=16,sr<=15%,kvB<=4k,kp<=512,0.4272,4
attention,256,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0529,4
attention,256,n<=16,sr<=15%,kvB<=4k,kp=0,0.4239,4
attention,256,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.3247,4
attention,256,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.3303,4
attention,256,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3569,4
attention,256,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3221,4
attention,256,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.4473,4
attention,256,n<=16,sr<=40%,kvB<=16k,kp=0,0.325,4
attention,256,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.2568,4
attention,256,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.2256,4
attention,256,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.2348,4
attention,256,n<=16,sr<=40%,kvB<=1k,kp<=512,0.4183,4
attention,256,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.1143,4
attention,256,n<=16,sr<=40%,kvB<=1k,kp=0,0.4052,4
attention,256,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.3757,4
attention,256,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.4606,4
attention,256,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.1034,4
attention,256,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3477,4
attention,256,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.0281,4
attention,256,n<=16,sr<=40%,kvB<=4k,kp=0,0.3404,4
attention,256,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0702,2
attention,256,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.1622,2
attention,256,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.2917,2
attention,256,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0263,2
attention,256,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3286,2
attention,256,n<=16,sr<=70%,kvB<=16k,kp=0,-0.0126,2
attention,256,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.6787,2
attention,256,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.6067,2
attention,256,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.5444,2
attention,256,n<=16,sr<=70%,kvB<=1k,kp<=512,0.6026,2
attention,256,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.5953,2
attention,256,n<=16,sr<=70%,kvB<=1k,kp=0,0.4232,2
attention,256,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.389,2
attention,256,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.4083,2
attention,256,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.8531,2
attention,256,n<=16,sr<=70%,kvB<=4k,kp<=512,0.2613,2
attention,256,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.8261,2
attention,256,n<=16,sr<=70%,kvB<=4k,kp=0,0.0578,2
attention,256,n<=16,sr>70%,kvB<=16k,kp<=1k,0.8661,4
attention,256,n<=16,sr>70%,kvB<=16k,kp<=2k,0.8668,4
attention,256,n<=16,sr>70%,kvB<=16k,kp<=4k,0.8922,4
attention,256,n<=16,sr>70%,kvB<=16k,kp<=512,0.8856,4
attention,256,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9183,4
attention,256,n<=16,sr>70%,kvB<=16k,kp=0,0.9495,4
attention,256,n<=16,sr>70%,kvB<=1k,kp<=1k,0.7464,4
attention,256,n<=16,sr>70%,kvB<=1k,kp<=2k,0.6885,4
attention,256,n<=16,sr>70%,kvB<=1k,kp<=4k,1.0024,4
attention,256,n<=16,sr>70%,kvB<=1k,kp<=512,0.864,4
attention,256,n<=16,sr>70%,kvB<=1k,kp<=8k,0.7788,4
attention,256,n<=16,sr>70%,kvB<=1k,kp=0,0.8257,4
attention,256,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9406,4
attention,256,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9388,4
attention,256,n<=16,sr>70%,kvB<=4k,kp<=4k,0.8556,4
attention,256,n<=16,sr>70%,kvB<=4k,kp<=512,0.9127,4
attention,256,n<=16,sr>70%,kvB<=4k,kp<=8k,0.9135,4
attention,256,n<=16,sr>70%,kvB<=4k,kp=0,0.9098,4
attention,256,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9953,2
attention,256,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9972,2
attention,256,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9968,2
attention,256,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9934,2
attention,256,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9939,1
attention,256,n<=2,sr<=70%,kvB<=16k,kp=0,0.999,6
attention,256,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.1618,2
attention,256,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.8954,2
attention,256,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.1548,2
attention,256,n<=2,sr<=70%,kvB<=1k,kp<=512,1.0037,2
attention,256,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.1225,2
attention,256,n<=2,sr<=70%,kvB<=1k,kp=0,0.9898,7
attention,256,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9925,2
attention,256,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9924,2
attention,256,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.3506,2
attention,256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9967,2
attention,256,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.2964,1
attention,256,n<=2,sr<=70%,kvB<=4k,kp=0,0.9943,6
attention,256,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.2487,6
attention,256,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.2543,6
attention,256,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.2057,6
attention,256,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2451,6
attention,256,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1143,6
attention,256,n<=32,sr<=15%,kvB<=16k,kp=0,0.2306,10
attention,256,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0377,6
attention,256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0413,6
attention,256,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.026,6
attention,256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1566,6
attention,256,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0151,6
attention,256,n<=32,sr<=15%,kvB<=1k,kp=0,0.3119,11
attention,256,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.2395,6
attention,256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.142,6
attention,256,n<=32,sr<=15%,kvB<=4k,kp<=4k,-0.0434,6
attention,256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.274,6
attention,256,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0319,6
attention,256,n<=32,sr<=15%,kvB<=4k,kp=0,0.2735,10
attention,256,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.2499,2
attention,256,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2557,2
attention,256,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1839,2
attention,256,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2413,2
attention,256,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0782,2
attention,256,n<=32,sr<=40%,kvB<=16k,kp=0,0.2242,2
attention,256,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0122,2
attention,256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0573,2
attention,256,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.0676,2
attention,256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2216,2
attention,256,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1012,2
attention,256,n<=32,sr<=40%,kvB<=1k,kp=0,0.318,2
attention,256,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1852,2
attention,256,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.117,2
attention,256,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0806,2
attention,256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2392,2
attention,256,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0625,2
attention,256,n<=32,sr<=40%,kvB<=4k,kp=0,0.2775,2
attention,256,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2555,2
attention,256,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.2318,2
attention,256,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.1737,2
attention,256,n<=32,sr<=5%,kvB<=16k,kp<=512,0.266,2
attention,256,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.1349,2
attention,256,n<=32,sr<=5%,kvB<=16k,kp=0,0.2757,2
attention,256,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0051,2
attention,256,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0061,2
attention,256,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0055,2
attention,256,n<=32,sr<=5%,kvB<=1k,kp<=512,0.1323,2
attention,256,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.011,2
attention,256,n<=32,sr<=5%,kvB<=1k,kp=0,0.2571,2
attention,256,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.2192,2
attention,256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.1685,2
attention,256,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0004,2
attention,256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2501,2
attention,256,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.001,2
attention,256,n<=32,sr<=5%,kvB<=4k,kp=0,0.2994,2
attention,256,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.2907,2
attention,256,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.2305,2
attention,256,n<=32,sr<=70%,kvB<=16k,kp<=4k,-0.0482,2
attention,256,n<=32,sr<=70%,kvB<=16k,kp<=512,0.289,2
attention,256,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0041,2
attention,256,n<=32,sr<=70%,kvB<=16k,kp=0,0.3164,6
attention,256,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0333,2
attention,256,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.045,2
attention,256,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.036,2
attention,256,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0769,2
attention,256,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.013,2
attention,256,n<=32,sr<=70%,kvB<=1k,kp=0,0.2857,7
attention,256,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0812,2
attention,256,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.004,2
attention,256,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0431,2
attention,256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.1635,2
attention,256,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.0613,2
attention,256,n<=32,sr<=70%,kvB<=4k,kp=0,0.2855,6
attention,256,n<=32,sr>70%,kvB<=16k,kp<=1k,0.9292,4
attention,256,n<=32,sr>70%,kvB<=16k,kp<=2k,0.8975,4
attention,256,n<=32,sr>70%,kvB<=16k,kp<=4k,0.4808,4
attention,256,n<=32,sr>70%,kvB<=16k,kp<=512,0.9317,4
attention,256,n<=32,sr>70%,kvB<=16k,kp<=8k,0.1558,4
attention,256,n<=32,sr>70%,kvB<=16k,kp=0,0.9545,4
attention,256,n<=32,sr>70%,kvB<=1k,kp<=1k,-0.0818,4
attention,256,n<=32,sr>70%,kvB<=1k,kp<=2k,-0.2048,4
attention,256,n<=32,sr>70%,kvB<=1k,kp<=4k,0.201,4
attention,256,n<=32,sr>70%,kvB<=1k,kp<=512,0.0202,4
attention,256,n<=32,sr>70%,kvB<=1k,kp<=8k,0.1801,4
attention,256,n<=32,sr>70%,kvB<=1k,kp=0,0.5422,4
attention,256,n<=32,sr>70%,kvB<=4k,kp<=1k,0.237,4
attention,256,n<=32,sr>70%,kvB<=4k,kp<=2k,-0.2372,4
attention,256,n<=32,sr>70%,kvB<=4k,kp<=4k,-0.4812,4
attention,256,n<=32,sr>70%,kvB<=4k,kp<=512,0.5331,4
attention,256,n<=32,sr>70%,kvB<=4k,kp<=8k,-0.7126,4
attention,256,n<=32,sr>70%,kvB<=4k,kp=0,0.8246,4
attention,256,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.986,2
attention,256,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9842,2
attention,256,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9854,2
attention,256,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9861,2
attention,256,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9828,1
attention,256,n<=4,sr<=40%,kvB<=16k,kp=0,0.9815,2
attention,256,n<=4,sr<=40%,kvB<=1k,kp<=1k,-2.3125,1
attention,256,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.0876,2
attention,256,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.5695,2
attention,256,n<=4,sr<=40%,kvB<=1k,kp<=512,0.8939,1
attention,256,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.3999,2
attention,256,n<=4,sr<=40%,kvB<=1k,kp=0,0.9417,2
attention,256,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9873,2
attention,256,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9717,2
attention,256,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.1031,2
attention,256,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9736,2
attention,256,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0,1
attention,256,n<=4,sr<=40%,kvB<=4k,kp=0,0.9874,2
attention,256,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9829,2
attention,256,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9786,2
attention,256,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9791,2
attention,256,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9838,2
attention,256,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9762,1
attention,256,n<=4,sr<=70%,kvB<=16k,kp=0,0.9833,2
attention,256,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.2382,2
attention,256,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.5458,1
attention,256,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.8006,2
attention,256,n<=4,sr<=70%,kvB<=1k,kp<=512,0.9666,2
attention,256,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.1661,1
attention,256,n<=4,sr<=70%,kvB<=1k,kp=0,0.9805,2
attention,256,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.9772,2
attention,256,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.9905,2
attention,256,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0191,2
attention,256,n<=4,sr<=70%,kvB<=4k,kp<=512,0.9721,2
attention,256,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.762,1
attention,256,n<=4,sr<=70%,kvB<=4k,kp=0,0.982,2
attention,256,n<=4,sr>70%,kvB<=16k,kp<=1k,0.9996,2
attention,256,n<=4,sr>70%,kvB<=16k,kp<=2k,1.0095,2
attention,256,n<=4,sr>70%,kvB<=16k,kp<=4k,0.992,2
attention,256,n<=4,sr>70%,kvB<=16k,kp<=512,0.9994,2
attention,256,n<=4,sr>70%,kvB<=16k,kp<=8k,1.0099,1
attention,256,n<=4,sr>70%,kvB<=16k,kp=0,0.9923,2
attention,256,n<=4,sr>70%,kvB<=1k,kp<=2k,-1.0708,2
attention,256,n<=4,sr>70%,kvB<=1k,kp<=512,0.9835,1
attention,256,n<=4,sr>70%,kvB<=1k,kp=0,0.9593,2
attention,256,n<=4,sr>70%,kvB<=4k,kp<=1k,1.0051,2
attention,256,n<=4,sr>70%,kvB<=4k,kp<=2k,0.9725,2
attention,256,n<=4,sr>70%,kvB<=4k,kp<=4k,0.5929,2
attention,256,n<=4,sr>70%,kvB<=4k,kp<=512,0.9856,2
attention,256,n<=4,sr>70%,kvB<=4k,kp<=8k,5.2737,1
attention,256,n<=4,sr>70%,kvB<=4k,kp=0,0.9845,2
attention,256,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0769,4
attention,256,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0791,4
attention,256,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1084,4
attention,256,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0781,4
attention,256,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1173,4
attention,256,n<=64,sr<=15%,kvB<=16k,kp=0,0.0815,4
attention,256,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0749,4
attention,256,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0696,4
attention,256,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0852,4
attention,256,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1343,4
attention,256,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0713,4
attention,256,n<=64,sr<=15%,kvB<=1k,kp=0,0.1689,4
attention,256,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1209,4
attention,256,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0946,4
attention,256,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.0139,4
attention,256,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1206,4
attention,256,n<=64,sr<=15%,kvB<=4k,kp<=8k,-0.0041,4
attention,256,n<=64,sr<=15%,kvB<=4k,kp=0,0.1213,4
attention,256,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.2065,2
attention,256,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.2104,2
attention,256,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.206,2
attention,256,n<=64,sr<=40%,kvB<=16k,kp<=512,0.2121,2
attention,256,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.2252,2
attention,256,n<=64,sr<=40%,kvB<=16k,kp=0,0.2226,2
attention,256,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.1123,2
attention,256,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.1067,2
attention,256,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.1321,2
attention,256,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1765,2
attention,256,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.1225,2
attention,256,n<=64,sr<=40%,kvB<=1k,kp=0,0.2045,2
attention,256,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0883,2
attention,256,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0721,2
attention,256,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.0174,2
attention,256,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0828,2
attention,256,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0657,2
attention,256,n<=64,sr<=40%,kvB<=4k,kp=0,0.0798,2
attention,256,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1,6
attention,256,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0939,6
attention,256,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0667,6
attention,256,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1007,6
attention,256,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0756,6
attention,256,n<=64,sr<=5%,kvB<=16k,kp=0,0.0935,6
attention,256,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0236,6
attention,256,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0148,6
attention,256,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0181,6
attention,256,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0832,6
attention,256,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0084,6
attention,256,n<=64,sr<=5%,kvB<=1k,kp=0,0.1305,6
attention,256,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1203,6
attention,256,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0956,6
attention,256,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0279,6
attention,256,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1212,6
attention,256,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0025,6
attention,256,n<=64,sr<=5%,kvB<=4k,kp=0,0.1203,6
attention,256,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.9814,2
attention,256,n<=64,sr<=70%,kvB<=16k,kp<=2k,1.0261,2
attention,256,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.5633,2
attention,256,n<=64,sr<=70%,kvB<=16k,kp<=512,1.0177,2
attention,256,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.637,2
attention,256,n<=64,sr<=70%,kvB<=16k,kp=0,0.9887,2
attention,256,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0503,2
attention,256,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0964,2
attention,256,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.0614,2
attention,256,n<=64,sr<=70%,kvB<=1k,kp<=512,0.1465,2
attention,256,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0488,2
attention,256,n<=64,sr<=70%,kvB<=1k,kp=0,0.1314,2
attention,256,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.1088,2
attention,256,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1073,2
attention,256,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0226,2
attention,256,n<=64,sr<=70%,kvB<=4k,kp<=512,0.0903,2
attention,256,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.0269,2
attention,256,n<=64,sr<=70%,kvB<=4k,kp=0,0.0696,2
attention,256,n<=64,sr>70%,kvB<=16k,kp<=1k,2.4064,4
attention,256,n<=64,sr>70%,kvB<=16k,kp<=2k,2.7056,4
attention,256,n<=64,sr>70%,kvB<=16k,kp<=4k,1.2774,4
attention,256,n<=64,sr>70%,kvB<=16k,kp<=512,2.4431,4
