regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,7742.209,7843.948,7788.026,0.4503
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,7975.492,8670.716,8473.088,0.7157
pure,4,1,0.25,4.0,0,0,128,512,224,53.696,72.896,54.845,0.0598
pure,4,1,0.25,4.0,0,0,256,1024,448,65.184,109.438,71.678,0.1467
pure,4,1,0.25,4.0,0,0,512,2048,896,93.406,166.335,94.526,0.0154
pure,4,1,0.25,4.0,0,0,1024,4096,1792,146.941,281.278,154.688,0.0577
pure,4,1,0.25,4.0,0,0,2048,8192,3584,240.381,485.439,250.717,0.0422
pure,4,1,0.25,4.0,0,0,4096,16384,7168,432.86,915.384,445.633,0.0265
mixed,4,1,0.25,4.0,16,0,128,512,224,69.151,127.263,101.214,0.5517
mixed,4,1,0.25,4.0,16,0,256,1024,448,115.52,176.702,158.784,0.7071
mixed,4,1,0.25,4.0,16,0,512,2048,896,163.965,273.341,254.205,0.825
mixed,4,1,0.25,4.0,16,0,1024,4096,1792,248.604,461.821,445.858,0.9251
mixed,4,1,0.25,4.0,16,0,2048,8192,3584,417.213,844.796,827.192,0.9588
mixed,4,1,0.25,4.0,16,0,4096,16384,7168,749.568,1612.338,1591.03,0.9753
mixed,4,1,0.25,4.0,16,512,128,512,224,108.19,141.95,106.592,-0.0473
mixed,4,1,0.25,4.0,16,512,256,1024,448,131.487,235.293,165.949,0.332
mixed,4,1,0.25,4.0,16,512,512,2048,896,209.918,411.659,284.594,0.3702
mixed,4,1,0.25,4.0,16,512,1024,4096,1792,374.732,600.896,519.037,0.6381
mixed,4,1,0.25,4.0,16,512,2048,8192,3584,553.182,981.828,918.676,0.8527
mixed,4,1,0.25,4.0,16,512,4096,16384,7168,886.618,1743.378,1685.495,0.9324
mixed,4,1,0.25,4.0,16,1024,128,512,224,155.837,189.535,154.077,-0.0522
mixed,4,1,0.25,4.0,16,1024,256,1024,448,179.133,238.877,166.908,-0.2046
mixed,4,1,0.25,4.0,16,1024,512,2048,896,225.534,430.587,284.959,0.2898
mixed,4,1,0.25,4.0,16,1024,1024,4096,1792,379.326,741.559,523.869,0.399
mixed,4,1,0.25,4.0,16,1024,2048,8192,3584,693.855,1122.708,996.374,0.7054
mixed,4,1,0.25,4.0,16,1024,4096,16384,7168,1026.453,1888.421,1779.254,0.8734
mixed,4,1,0.25,4.0,16,2048,128,512,224,250.463,284.27,248.951,-0.0447
mixed,4,1,0.25,4.0,16,2048,256,1024,448,274.236,334.459,261.978,-0.2035
mixed,4,1,0.25,4.0,16,2048,512,2048,896,320.992,433.341,285.611,-0.3149
mixed,4,1,0.25,4.0,16,2048,1024,4096,1792,408.026,815.744,524.602,0.2859
mixed,4,1,0.25,4.0,16,2048,2048,8192,3584,718.877,1410.205,1003.743,0.4121
mixed,4,1,0.25,4.0,16,2048,4096,16384,7168,1313.519,2170.209,1950.855,0.744
mixed,4,1,0.25,4.0,16,4096,128,512,224,441.474,474.658,439.366,-0.0635
mixed,4,1,0.25,4.0,16,4096,256,1024,448,464.256,524.866,452.383,-0.1959
mixed,4,1,0.25,4.0,16,4096,512,2048,896,511.904,623.524,474.655,-0.3337
mixed,4,1,0.25,4.0,16,4096,1024,4096,1792,597.95,822.661,525.664,-0.3217
mixed,4,1,0.25,4.0,16,4096,2048,8192,3584,772.963,1589.13,1004.577,0.2838
mixed,4,1,0.25,4.0,16,4096,4096,16384,7168,1392.518,2751.875,1963.598,0.4201
mixed,4,1,0.25,4.0,16,8192,128,512,224,821.635,856.486,819.547,-0.0599
mixed,4,1,0.25,4.0,16,8192,256,1024,448,845.121,905.697,832.77,-0.2039
mixed,4,1,0.25,4.0,16,8192,512,2048,896,892.13,1003.299,855.201,-0.3322
mixed,4,1,0.25,4.0,16,8192,1024,4096,1792,977.754,1199.493,902.857,-0.3378
mixed,4,1,0.25,4.0,16,8192,2048,8192,3584,1151.65,1610.308,1005.249,-0.3192
mixed,4,1,0.25,4.0,16,8192,4096,16384,7168,1502.917,3134.458,1965.283,0.2834
mixed,4,1,0.25,4.0,32,0,128,512,224,69.088,127.905,101.152,0.5451
mixed,4,1,0.25,4.0,32,0,256,1024,448,115.456,177.248,159.393,0.711
mixed,4,1,0.25,4.0,32,0,512,2048,896,164.417,273.665,254.625,0.8257
mixed,4,1,0.25,4.0,32,0,1024,4096,1792,249.57,464.353,445.437,0.9119
mixed,4,1,0.25,4.0,32,0,2048,8192,3584,416.607,846.563,826.912,0.9543
mixed,4,1,0.25,4.0,32,0,4096,16384,7168,749.514,1610.337,1593.09,0.98
mixed,4,1,0.25,4.0,32,512,128,512,224,108.64,142.048,106.752,-0.0565
mixed,4,1,0.25,4.0,32,512,256,1024,448,131.649,235.104,165.762,0.3297
mixed,4,1,0.25,4.0,32,512,512,2048,896,209.441,412.834,284.512,0.3691
mixed,4,1,0.25,4.0,32,512,1024,4096,1792,374.849,603.586,518.915,0.6298
mixed,4,1,0.25,4.0,32,512,2048,8192,3584,555.872,984.457,920.354,0.8504
mixed,4,1,0.25,4.0,32,512,4096,16384,7168,888.611,1747.333,1681.318,0.9231
mixed,4,1,0.25,4.0,32,1024,128,512,224,156.192,190.115,153.888,-0.0679
mixed,4,1,0.25,4.0,32,1024,256,1024,448,179.584,239.521,166.978,-0.2103
mixed,4,1,0.25,4.0,32,1024,512,2048,896,226.466,429.376,284.576,0.2864
mixed,4,1,0.25,4.0,32,1024,1024,4096,1792,378.434,743.683,524.217,0.3991
mixed,4,1,0.25,4.0,32,1024,2048,8192,3584,697.884,1125.577,996.835,0.699
mixed,4,1,0.25,4.0,32,1024,4096,16384,7168,1030.246,1889.255,1774.132,0.866
mixed,4,1,0.25,4.0,32,2048,128,512,224,251.937,284.477,248.994,-0.0904
mixed,4,1,0.25,4.0,32,2048,256,1024,448,275.234,335.202,262.206,-0.2172
mixed,4,1,0.25,4.0,32,2048,512,2048,896,321.824,434.851,286.528,-0.3123
mixed,4,1,0.25,4.0,32,2048,1024,4096,1792,408.476,814.435,524.641,0.2861
mixed,4,1,0.25,4.0,32,2048,2048,8192,3584,718.855,1411.611,1005.347,0.4136
mixed,4,1,0.25,4.0,32,2048,4096,16384,7168,1315.139,2176.389,1949.482,0.7365
mixed,4,1,0.25,4.0,32,4096,128,512,224,441.635,477.573,439.073,-0.0713
mixed,4,1,0.25,4.0,32,4096,256,1024,448,465.219,527.101,452.643,-0.2032
mixed,4,1,0.25,4.0,32,4096,512,2048,896,511.201,624.322,476.129,-0.31
mixed,4,1,0.25,4.0,32,4096,1024,4096,1792,597.732,820.804,525.888,-0.3221
mixed,4,1,0.25,4.0,32,4096,2048,8192,3584,771.847,1588.334,1005.763,0.2865
mixed,4,1,0.25,4.0,32,4096,4096,16384,7168,1393.158,2752.529,1964.232,0.4201
mixed,4,1,0.25,4.0,32,8192,128,512,224,824.707,856.613,819.357,-0.1677
mixed,4,1,0.25,4.0,32,8192,256,1024,448,847.785,907.268,832.583,-0.2556
mixed,4,1,0.25,4.0,32,8192,512,2048,896,892.552,1004.102,855.584,-0.3314
mixed,4,1,0.25,4.0,32,8192,1024,4096,1792,977.542,1200.286,905.481,-0.3235
mixed,4,1,0.25,4.0,32,8192,2048,8192,3584,1151.81,1609.899,1005.614,-0.3191
mixed,4,1,0.25,4.0,32,8192,4096,16384,7168,1501.571,3132.277,1966.091,0.2849
mixed,4,1,0.25,4.0,64,0,128,512,224,69.504,132.066,101.409,0.51
mixed,4,1,0.25,4.0,64,0,256,1024,448,116.736,181.856,161.376,0.6855
mixed,4,1,0.25,4.0,64,0,512,2048,896,169.665,278.207,257.793,0.8119
mixed,4,1,0.25,4.0,64,0,1024,4096,1792,255.265,468.707,447.972,0.9029
mixed,4,1,0.25,4.0,64,0,2048,8192,3584,422.339,850.497,828.072,0.9476
mixed,4,1,0.25,4.0,64,0,4096,16384,7168,754.692,1619.438,1593.365,0.9698
mixed,4,1,0.25,4.0,64,512,128,512,224,109.826,143.01,107.584,-0.0676
mixed,4,1,0.25,4.0,64,512,256,1024,448,133.728,235.264,166.241,0.3202
mixed,4,1,0.25,4.0,64,512,512,2048,896,210.722,418.975,284.641,0.3549
mixed,4,1,0.25,4.0,64,512,1024,4096,1792,378.37,608.003,518.435,0.61
mixed,4,1,0.25,4.0,64,512,2048,8192,3584,561.789,988.771,921.946,0.8435
mixed,4,1,0.25,4.0,64,512,4096,16384,7168,893.894,1751.137,1686.715,0.9248
mixed,4,1,0.25,4.0,64,1024,128,512,224,157.312,191.552,154.944,-0.0692
mixed,4,1,0.25,4.0,64,1024,256,1024,448,181.057,240.323,168.224,-0.2165
mixed,4,1,0.25,4.0,64,1024,512,2048,896,226.976,429.823,286.242,0.2922
mixed,4,1,0.25,4.0,64,1024,1024,4096,1792,379.584,751.651,524.608,0.3898
mixed,4,1,0.25,4.0,64,1024,2048,8192,3584,706.372,1133.605,997.26,0.6809
mixed,4,1,0.25,4.0,64,1024,4096,16384,7168,1038.948,1896.201,1784.362,0.8695
mixed,4,1,0.25,4.0,64,2048,128,512,224,252.257,286.209,250.177,-0.0613
mixed,4,1,0.25,4.0,64,2048,256,1024,448,276.995,335.971,262.883,-0.2393
mixed,4,1,0.25,4.0,64,2048,512,2048,896,323.458,435.843,286.978,-0.3246
mixed,4,1,0.25,4.0,64,2048,1024,4096,1792,410.793,814.99,525.595,0.284
mixed,4,1,0.25,4.0,64,2048,2048,8192,3584,718.528,1432.313,1004.809,0.4011
mixed,4,1,0.25,4.0,64,2048,4096,16384,7168,1325.009,2191.554,1951.347,0.7228
mixed,4,1,0.25,4.0,64,4096,128,512,224,442.692,477.71,440.037,-0.0758
mixed,4,1,0.25,4.0,64,4096,256,1024,448,466.113,526.909,452.683,-0.2209
mixed,4,1,0.25,4.0,64,4096,512,2048,896,512.826,625.818,476.313,-0.3231
mixed,4,1,0.25,4.0,64,4096,1024,4096,1792,600.734,822.234,526.782,-0.3339
mixed,4,1,0.25,4.0,64,4096,2048,8192,3584,771.615,1590.26,1004.954,0.285
mixed,4,1,0.25,4.0,64,4096,4096,16384,7168,1393.399,2762.871,1964.79,0.4172
mixed,4,1,0.25,4.0,64,8192,128,512,224,824.728,857.273,820.634,-0.1258
mixed,4,1,0.25,4.0,64,8192,256,1024,448,847.994,910.932,832.955,-0.2389
mixed,4,1,0.25,4.0,64,8192,512,2048,896,894.397,1009.11,856.157,-0.3334
mixed,4,1,0.25,4.0,64,8192,1024,4096,1792,978.195,1203.803,904.899,-0.3249
mixed,4,1,0.25,4.0,64,8192,2048,8192,3584,1154.201,1608.091,1006.397,-0.3256
mixed,4,1,0.25,4.0,64,8192,4096,16384,7168,1505.02,3136.95,1966.468,0.2828
mixed,4,1,0.25,4.0,128,0,128,512,224,71.903,139.16,103.387,0.4681
mixed,4,1,0.25,4.0,128,0,256,1024,448,118.041,201.559,163.285,0.5417
mixed,4,1,0.25,4.0,128,0,512,2048,896,189.978,298.705,276.818,0.7987
mixed,4,1,0.25,4.0,128,0,1024,4096,1792,275.73,491.041,468.794,0.8967
mixed,4,1,0.25,4.0,128,0,2048,8192,3584,441.601,867.075,847.059,0.953
mixed,4,1,0.25,4.0,128,0,4096,16384,7168,775.513,1632.466,1609.169,0.9728
mixed,4,1,0.25,4.0,128,512,128,512,224,113.181,145.496,112.765,-0.0129
mixed,4,1,0.25,4.0,128,512,256,1024,448,136.346,237.236,170.495,0.3385
mixed,4,1,0.25,4.0,128,512,512,2048,896,212.888,428.74,286.813,0.3425
mixed,4,1,0.25,4.0,128,512,1024,4096,1792,380.585,677.434,521.79,0.4757
mixed,4,1,0.25,4.0,128,512,2048,8192,3584,629.782,1059.19,989.822,0.8385
mixed,4,1,0.25,4.0,128,512,4096,16384,7168,962.542,1823.258,1750.534,0.9155
mixed,4,1,0.25,4.0,128,1024,128,512,224,160.827,194.292,160.19,-0.019
mixed,4,1,0.25,4.0,128,1024,256,1024,448,184.214,242.609,172.757,-0.1962
mixed,4,1,0.25,4.0,128,1024,512,2048,896,229.966,431.807,290.256,0.2987
mixed,4,1,0.25,4.0,128,1024,1024,4096,1792,381.998,814.904,525.807,0.3322
mixed,4,1,0.25,4.0,128,1024,2048,8192,3584,717.774,1246.081,1002.291,0.5385
mixed,4,1,0.25,4.0,128,1024,4096,16384,7168,1152.742,2013.409,1890.772,0.8575
mixed,4,1,0.25,4.0,128,2048,128,512,224,256.344,289.806,255.857,-0.0146
mixed,4,1,0.25,4.0,128,2048,256,1024,448,280.623,339.977,267.597,-0.2195
mixed,4,1,0.25,4.0,128,2048,512,2048,896,326.381,437.447,292.496,-0.3051
mixed,4,1,0.25,4.0,128,2048,1024,4096,1792,411.367,816.508,529.607,0.2918
mixed,4,1,0.25,4.0,128,2048,2048,8192,3584,720.457,1584.327,1004.01,0.3282
mixed,4,1,0.25,4.0,128,2048,4096,16384,7168,1393.082,2410.562,1957.926,0.5551
mixed,4,1,0.25,4.0,128,4096,128,512,224,447.965,481.116,445.758,-0.0666
mixed,4,1,0.25,4.0,128,4096,256,1024,448,471.004,529.6,458.501,-0.2134
mixed,4,1,0.25,4.0,128,4096,512,2048,896,516.675,628.776,482.234,-0.3072
mixed,4,1,0.25,4.0,128,4096,1024,4096,1792,603.138,824.495,532.357,-0.3198
mixed,4,1,0.25,4.0,128,4096,2048,8192,3584,775.097,1591.87,1007.757,0.2849
mixed,4,1,0.25,4.0,128,4096,4096,16384,7168,1395.577,3151.659,1964.099,0.3237
mixed,4,1,0.25,4.0,128,8192,128,512,224,831.054,864.564,829.629,-0.0425
mixed,4,1,0.25,4.0,128,8192,256,1024,448,854.607,911.73,840.724,-0.243
mixed,4,1,0.25,4.0,128,8192,512,2048,896,899.153,1009.643,865.242,-0.3069
mixed,4,1,0.25,4.0,128,8192,1024,4096,1792,986.631,1206.075,915.076,-0.3261
mixed,4,1,0.25,4.0,128,8192,2048,8192,3584,1157.18,1618.805,1010.088,-0.3186
mixed,4,1,0.25,4.0,128,8192,4096,16384,7168,1505.249,3140.854,1968.101,0.283
mixed,4,1,0.25,4.0,256,0,128,512,224,84.67,146.49,125.791,0.6652
mixed,4,1,0.25,4.0,256,0,256,1024,448,125.791,239.987,177.82,0.4556
mixed,4,1,0.25,4.0,256,0,512,2048,896,215.734,384.336,288.338,0.4306
mixed,4,1,0.25,4.0,256,0,1024,4096,1792,359.994,573.696,523.295,0.7642
mixed,4,1,0.25,4.0,256,0,2048,8192,3584,526.749,959.195,922.945,0.9162
mixed,4,1,0.25,4.0,256,0,4096,16384,7168,861.177,1717.558,1684.233,0.9611
mixed,4,1,0.25,4.0,256,512,128,512,224,164.891,176.021,170.619,0.5146
mixed,4,1,0.25,4.0,256,512,256,1024,448,175.926,255.839,214.999,0.4889
mixed,4,1,0.25,4.0,256,512,512,2048,896,231.198,436.746,354.079,0.5978
mixed,4,1,0.25,4.0,256,512,1024,4096,1792,388.334,818.074,557.983,0.3948
mixed,4,1,0.25,4.0,256,512,2048,8192,3584,723.12,1232.415,1006.812,0.557
mixed,4,1,0.25,4.0,256,512,4096,16384,7168,1139.081,1997.963,1944.999,0.9383
mixed,4,1,0.25,4.0,256,1024,128,512,224,254.632,268.481,256.284,0.1193
mixed,4,1,0.25,4.0,256,1024,256,1024,448,260.759,271.394,265.248,0.4221
mixed,4,1,0.25,4.0,256,1024,512,2048,896,271.444,445.341,357.784,0.4965
mixed,4,1,0.25,4.0,256,1024,1024,4096,1792,396.987,818.933,640.471,0.5771
mixed,4,1,0.25,4.0,256,1024,2048,8192,3584,724.028,1516.185,1033.368,0.3905
mixed,4,1,0.25,4.0,256,1024,4096,16384,7168,1397.625,2275.283,1958.648,0.6392
mixed,4,1,0.25,4.0,256,2048,128,512,224,408.012,444.468,444.01,0.9874
mixed,4,1,0.25,4.0,256,2048,256,1024,448,444.544,459.977,445.2,0.0425
mixed,4,1,0.25,4.0,256,2048,512,2048,896,448.722,459.965,452.91,0.3725
mixed,4,1,0.25,4.0,256,2048,1024,4096,1792,459.01,830.239,644.507,0.4997
mixed,4,1,0.25,4.0,256,2048,2048,8192,3584,736.386,1593.737,1211.298,0.5539
mixed,4,1,0.25,4.0,256,2048,4096,16384,7168,1398.395,2856.637,1987.588,0.404
mixed,4,1,0.25,4.0,256,4096,128,512,224,598.643,768.285,668.156,0.4098
mixed,4,1,0.25,4.0,256,4096,256,1024,448,713.827,827.649,797.611,0.7361
mixed,4,1,0.25,4.0,256,4096,512,2048,896,829.887,833.33,826.799,-0.8969
mixed,4,1,0.25,4.0,256,4096,1024,4096,1792,827.74,842.453,836.44,0.5913
mixed,4,1,0.25,4.0,256,4096,2048,8192,3584,834.386,1599.802,1215.171,0.4975
mixed,4,1,0.25,4.0,256,4096,4096,16384,7168,1410.787,3135.129,2352.137,0.5459
mixed,4,1,0.25,4.0,256,8192,128,512,224,980.259,1146.873,1051.42,0.4271
mixed,4,1,0.25,4.0,256,8192,256,1024,448,1094.793,1383.593,1180.095,0.2954
mixed,4,1,0.25,4.0,256,8192,512,2048,896,1326.383,1586.639,1475.097,0.5714
mixed,4,1,0.25,4.0,256,8192,1024,4096,1792,1586.158,1607.605,1604.396,0.8504
mixed,4,1,0.25,4.0,256,8192,2048,8192,3584,1589.226,1622.148,1607.501,0.5551
mixed,4,1,0.25,4.0,256,8192,4096,16384,7168,1596.247,3146.432,2367.114,0.4973
mixed,4,1,0.25,4.0,512,0,128,512,224,161.598,202.073,176.342,0.3643
mixed,4,1,0.25,4.0,512,0,256,1024,448,182.109,280.528,238.714,0.5751
mixed,4,1,0.25,4.0,512,0,512,2048,896,262.582,443.503,350.703,0.4871
mixed,4,1,0.25,4.0,512,0,1024,4096,1792,399.566,817.946,571.159,0.4101
mixed,4,1,0.25,4.0,512,0,2048,8192,3584,727.803,1196.84,1009.698,0.601
mixed,4,1,0.25,4.0,512,0,4096,16384,7168,1104.486,1959.579,1910.471,0.9426
mixed,4,1,0.25,4.0,512,512,128,512,224,285.553,316.045,291.74,0.2029
mixed,4,1,0.25,4.0,512,512,256,1024,448,304.371,365.165,316.69,0.2026
mixed,4,1,0.25,4.0,512,512,512,2048,896,343.151,531.544,440.675,0.5177
mixed,4,1,0.25,4.0,512,512,1024,4096,1792,487.49,842.478,675.49,0.5296
mixed,4,1,0.25,4.0,512,512,2048,8192,3584,787.365,1600.927,1105.468,0.391
mixed,4,1,0.25,4.0,512,512,4096,16384,7168,1406.627,2412.557,2008.22,0.598
mixed,4,1,0.25,4.0,512,1024,128,512,224,409.604,436.295,417.808,0.3074
mixed,4,1,0.25,4.0,512,1024,256,1024,448,427.957,456.528,434.534,0.2302
mixed,4,1,0.25,4.0,512,1024,512,2048,896,456.777,615.776,513.969,0.3597
mixed,4,1,0.25,4.0,512,1024,1024,4096,1792,577.022,947.836,781.525,0.5515
mixed,4,1,0.25,4.0,512,1024,2048,8192,3584,860.86,1601.684,1214.72,0.4777
mixed,4,1,0.25,4.0,512,1024,4096,16384,7168,1411.736,2895.58,2094.432,0.4601
mixed,4,1,0.25,4.0,512,2048,128,512,224,629.414,695.738,676.952,0.7168
mixed,4,1,0.25,4.0,512,2048,256,1024,448,682.903,718.173,696.835,0.395
mixed,4,1,0.25,4.0,512,2048,512,2048,896,709.754,739.097,718.579,0.3008
mixed,4,1,0.25,4.0,512,2048,1024,4096,1792,737.259,1091.228,902.573,0.467
mixed,4,1,0.25,4.0,512,2048,2048,8192,3584,1042.341,1796.169,1448.153,0.5383
mixed,4,1,0.25,4.0,512,2048,4096,16384,7168,1614.344,3142.14,2258.804,0.4218
mixed,4,1,0.25,4.0,512,4096,128,512,224,1005.941,1143.683,1052.694,0.3394
mixed,4,1,0.25,4.0,512,4096,256,1024,448,1100.404,1250.109,1166.725,0.443
mixed,4,1,0.25,4.0,512,4096,512,2048,896,1249.793,1283.139,1259.111,0.2794
mixed,4,1,0.25,4.0,512,4096,1024,4096,1792,1274.671,1301.767,1282.635,0.2939
mixed,4,1,0.25,4.0,512,4096,2048,8192,3584,1304.26,2041.11,1659.264,0.4818
mixed,4,1,0.25,4.0,512,4096,4096,16384,7168,1940.57,3529.483,2777.348,0.5266
mixed,4,1,0.25,4.0,512,8192,128,512,224,1759.79,1897.722,1802.784,0.3117
mixed,4,1,0.25,4.0,512,8192,256,1024,448,1853.618,2085.809,1920.005,0.2859
mixed,4,1,0.25,4.0,512,8192,512,2048,896,2037.128,2382.638,2153.698,0.3374
mixed,4,1,0.25,4.0,512,8192,1024,4096,1792,2382.042,2420.929,2383.248,0.031
mixed,4,1,0.25,4.0,512,8192,2048,8192,3584,2403.846,2438.371,2418.46,0.4233
mixed,4,1,0.25,4.0,512,8192,4096,16384,7168,2429.568,3952.11,3188.309,0.4983
mixed,4,1,0.25,4.0,1024,0,128,512,224,376.59,408.266,382.895,0.199
mixed,4,1,0.25,4.0,1024,0,256,1024,448,398.027,466.153,412.432,0.2114
mixed,4,1,0.25,4.0,1024,0,512,2048,896,443.211,631.104,538.143,0.5052
mixed,4,1,0.25,4.0,1024,0,1024,4096,1792,589.818,946.78,776.446,0.5228
mixed,4,1,0.25,4.0,1024,0,2048,8192,3584,866.88,1622.17,1222.49,0.4708
mixed,4,1,0.25,4.0,1024,0,4096,16384,7168,1452.602,2750.714,2104.897,0.5025
mixed,4,1,0.25,4.0,1024,512,128,512,224,588.604,625.341,598.972,0.2822
mixed,4,1,0.25,4.0,1024,512,256,1024,448,612.575,667.424,617.884,0.0968
mixed,4,1,0.25,4.0,1024,512,512,2048,896,658.619,815.323,712.701,0.3451
mixed,4,1,0.25,4.0,1024,512,1024,4096,1792,774.78,1142.873,965.055,0.5169
mixed,4,1,0.25,4.0,1024,512,2048,8192,3584,1064.125,1786.258,1437.308,0.5168
mixed,4,1,0.25,4.0,1024,512,4096,16384,7168,1622.743,3164.425,2313.868,0.4483
mixed,4,1,0.25,4.0,1024,1024,128,512,224,800.412,838.493,811.868,0.3008
mixed,4,1,0.25,4.0,1024,1024,256,1024,448,828.358,885.472,832.351,0.0699
mixed,4,1,0.25,4.0,1024,1024,512,2048,896,873.926,989.183,885.053,0.0965
mixed,4,1,0.25,4.0,1024,1024,1024,4096,1792,946.053,1328.11,1140.797,0.5097
mixed,4,1,0.25,4.0,1024,1024,2048,8192,3584,1239.628,1957.244,1626.162,0.5386
mixed,4,1,0.25,4.0,1024,1024,4096,16384,7168,1811.054,3290.45,2530.398,0.4862
mixed,4,1,0.25,4.0,1024,2048,128,512,224,1223.152,1270.186,1236.331,0.2802
mixed,4,1,0.25,4.0,1024,2048,256,1024,448,1260.619,1311.045,1269.96,0.1852
mixed,4,1,0.25,4.0,1024,2048,512,2048,896,1302.21,1389.452,1307.72,0.0632
mixed,4,1,0.25,4.0,1024,2048,1024,4096,1792,1364.739,1687.466,1474.684,0.3407
mixed,4,1,0.25,4.0,1024,2048,2048,8192,3584,1605.954,2349.933,2005.629,0.5372
mixed,4,1,0.25,4.0,1024,2048,4096,16384,7168,2181.713,3624.709,2950.288,0.5326
mixed,4,1,0.25,4.0,1024,4096,128,512,224,1996.521,2077.708,2032.364,0.4415
mixed,4,1,0.25,4.0,1024,4096,256,1024,448,2051.54,2185.58,2098.132,0.3476
mixed,4,1,0.25,4.0,1024,4096,512,2048,896,2166.518,2254.68,2184.3,0.2017
mixed,4,1,0.25,4.0,1024,4096,1024,4096,1792,2229.008,2328.996,2254.148,0.2514
mixed,4,1,0.25,4.0,1024,4096,2048,8192,3584,2324.251,3012.122,2643.44,0.464
mixed,4,1,0.25,4.0,1024,4096,4096,16384,7168,2910.04,4415.614,3707.162,0.5294
mixed,4,1,0.25,4.0,1024,8192,128,512,224,3504.597,3583.194,3534.666,0.3826
mixed,4,1,0.25,4.0,1024,8192,256,1024,448,3555.335,3726.413,3607.25,0.3035
mixed,4,1,0.25,4.0,1024,8192,512,2048,896,3697.246,4019.329,3776.209,0.2452
mixed,4,1,0.25,4.0,1024,8192,1024,4096,1792,3947.797,4139.996,4052.363,0.5441
mixed,4,1,0.25,4.0,1024,8192,2048,8192,3584,4113.167,4211.141,4139.442,0.2682
mixed,4,1,0.25,4.0,1024,8192,4096,16384,7168,4214.563,5658.402,5116.112,0.6244
mixed,4,1,0.25,4.0,2048,0,128,512,224,1083.578,1119.228,1093.468,0.2774
mixed,4,1,0.25,4.0,2048,0,256,1024,448,1110.198,1166.911,1113.858,0.0645
mixed,4,1,0.25,4.0,2048,0,512,2048,896,1152.622,1276.617,1166.95,0.1156
mixed,4,1,0.25,4.0,2048,0,1024,4096,1792,1232.332,1619.369,1425.32,0.4986
mixed,4,1,0.25,4.0,2048,0,2048,8192,3584,1537.609,2263.531,1923.576,0.5317
mixed,4,1,0.25,4.0,2048,0,4096,16384,7168,2108.557,3549.171,2852.445,0.5164
mixed,4,1,0.25,4.0,2048,512,128,512,224,1489.262,1521.58,1495.65,0.1977
mixed,4,1,0.25,4.0,2048,512,256,1024,448,1512.075,1570.152,1517.191,0.0881
mixed,4,1,0.25,4.0,2048,512,512,2048,896,1558.15,1656.842,1556.124,-0.0205
mixed,4,1,0.25,4.0,2048,512,1024,4096,1792,1640.489,1994.126,1783.977,0.4057
mixed,4,1,0.25,4.0,2048,512,2048,8192,3584,1904.245,2665.27,2296.685,0.5157
mixed,4,1,0.25,4.0,2048,512,4096,16384,7168,2500.723,3931.166,3267.9,0.5363
mixed,4,1,0.25,4.0,2048,1024,128,512,224,1886.532,1923.995,1894.339,0.2084
mixed,4,1,0.25,4.0,2048,1024,256,1024,448,1912.734,1973.818,1919.224,0.1062
mixed,4,1,0.25,4.0,2048,1024,512,2048,896,1959.228,2060.475,1957.569,-0.0164
mixed,4,1,0.25,4.0,2048,1024,1024,4096,1792,2040.939,2360.879,2144.379,0.3233
mixed,4,1,0.25,4.0,2048,1024,2048,8192,3584,2272.488,3043.719,2661.762,0.5047
mixed,4,1,0.25,4.0,2048,1024,4096,16384,7168,2874.079,4316.337,3651.081,0.5387
mixed,4,1,0.25,4.0,2048,2048,128,512,224,2685.756,2726.884,2692.642,0.1674
mixed,4,1,0.25,4.0,2048,2048,256,1024,448,2709.95,2767.64,2713.679,0.0646
mixed,4,1,0.25,4.0,2048,2048,512,2048,896,2758.629,2861.756,2755.567,-0.0297
mixed,4,1,0.25,4.0,2048,2048,1024,4096,1792,2840.43,3079.206,2853.152,0.0533
mixed,4,1,0.25,4.0,2048,2048,2048,8192,3584,2998.197,3784.671,3384.0,0.4905
mixed,4,1,0.25,4.0,2048,2048,4096,16384,7168,3610.374,5103.703,4389.339,0.5216
mixed,4,1,0.25,4.0,2048,4096,128,512,224,4271.659,4309.316,4284.406,0.3385
mixed,4,1,0.25,4.0,2048,4096,256,1024,448,4296.107,4371.594,4307.659,0.153
mixed,4,1,0.25,4.0,2048,4096,512,2048,896,4350.421,4457.89,4359.614,0.0855
mixed,4,1,0.25,4.0,2048,4096,1024,4096,1792,4441.988,4648.325,4454.994,0.063
mixed,4,1,0.25,4.0,2048,4096,2048,8192,3584,4594.297,5237.613,4795.176,0.3123
mixed,4,1,0.25,4.0,2048,4096,4096,16384,7168,5049.42,6602.216,5857.433,0.5204
mixed,4,1,0.25,4.0,2048,8192,128,512,224,7502.653,7545.427,7508.54,0.1376
mixed,4,1,0.25,4.0,2048,8192,256,1024,448,7531.119,7592.965,7543.472,0.1997
mixed,4,1,0.25,4.0,2048,8192,512,2048,896,7582.533,7680.527,7607.61,0.2559
mixed,4,1,0.25,4.0,2048,8192,1024,4096,1792,7657.575,7841.043,7712.982,0.302
mixed,4,1,0.25,4.0,2048,8192,2048,8192,3584,7816.526,8101.058,7849.523,0.116
