hardware,model,layer_name,input,kv_cache,tp_size,latency(ns)
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,443,1,56979
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,444,1,116375
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,444,1,53088
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,444,1,44705
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,444,1,40330
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,444,1,584803
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,444,1,59849
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,444,1,110276
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,444,1,45593
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,444,1,36323
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,444,1,67174
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,444,1,39378
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,444,1,49631
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,444,1,100447
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,444,1,58311
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,445,1,116946
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,445,1,53457
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,445,1,45764
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,445,1,39600
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,445,1,586177
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,445,1,60139
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,445,1,112010
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,445,1,45117
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,445,1,35395
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,445,1,67538
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,445,1,38574
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,445,1,48954
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,445,1,101272
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,445,1,57455
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,446,1,116154
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,446,1,52088
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,446,1,44646
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,446,1,39229
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,446,1,587438
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,446,1,59907
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,446,1,109160
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,446,1,45792
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,446,1,34894
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,446,1,67103
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,446,1,38603
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,446,1,50139
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,446,1,100774
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,446,1,56882
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,447,1,119110
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,447,1,51181
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,447,1,43938
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,447,1,38769
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,447,1,582378
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,447,1,60617
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,447,1,112342
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,447,1,44374
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,447,1,34214
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,447,1,66439
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,447,1,40354
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,447,1,50170
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,447,1,99456
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,447,1,56557
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,448,1,116603
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,448,1,51674
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,448,1,48232
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,448,1,41432
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,448,1,592783
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,448,1,60075
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,448,1,109519
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,448,1,44820
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,448,1,35056
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,448,1,66888
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,448,1,38695
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,448,1,49454
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,448,1,101387
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,448,1,57367
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,449,1,116650
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,449,1,52346
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,449,1,46932
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,449,1,40345
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,449,1,589609
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,449,1,61017
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,449,1,112158
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,449,1,45610
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,449,1,35666
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,449,1,68317
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,449,1,39506
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,449,1,50337
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,449,1,99331
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,449,1,57547
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,450,1,117230
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,450,1,51065
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,450,1,44670
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,450,1,39391
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,450,1,594030
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,450,1,61143
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,450,1,110848
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,450,1,44669
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,450,1,35242
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,450,1,67924
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,450,1,39279
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,450,1,50083
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,450,1,100279
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,450,1,58863
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,451,1,116926
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,451,1,52502
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,451,1,48989
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,451,1,40930
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,451,1,588472
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,451,1,60528
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,451,1,110360
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,451,1,46038
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,451,1,35987
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,451,1,66978
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,451,1,39151
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,451,1,48963
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,451,1,100207
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,451,1,57022
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,452,1,117579
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,452,1,52323
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,452,1,43555
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,452,1,40193
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,452,1,586445
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,452,1,61512
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,452,1,110641
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,452,1,44623
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,452,1,34727
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,452,1,68146
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,452,1,38300
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,452,1,49434
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,452,1,98488
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,452,1,57602
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,453,1,118018
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,453,1,52000
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,453,1,44890
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,453,1,38288
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,453,1,587412
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,453,1,61608
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,453,1,109759
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,453,1,44364
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,453,1,36049
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,453,1,66896
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,453,1,39408
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,453,1,50982
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,453,1,100244
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,453,1,57994
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,454,1,130130
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,454,1,53826
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,454,1,47701
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,454,1,42357
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,454,1,630487
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,454,1,66119
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,454,1,117555
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,454,1,46309
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,454,1,38337
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,454,1,69341
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,454,1,42962
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,454,1,51554
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,454,1,104204
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,454,1,61158
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,455,1,115288
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,455,1,52637
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,455,1,44325
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,455,1,41075
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,455,1,584549
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,455,1,61401
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,455,1,109833
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,455,1,46899
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,455,1,36022
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,455,1,67370
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,455,1,40164
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,455,1,49342
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,455,1,98660
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,455,1,57496
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,456,1,118141
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,456,1,52454
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,456,1,43383
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,456,1,39912
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,456,1,594232
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,456,1,62399
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,456,1,110475
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,456,1,46136
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,456,1,36706
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,456,1,67703
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,456,1,39781
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,456,1,50046
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,456,1,101510
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,456,1,58257
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,457,1,118491
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,457,1,56355
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,457,1,52063
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,457,1,41891
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,457,1,617523
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,457,1,62406
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,457,1,114193
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,457,1,47216
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,457,1,37224
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,457,1,69707
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,457,1,40018
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,457,1,52067
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,457,1,104210
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,457,1,60024
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,458,1,119398
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,458,1,54986
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,458,1,49666
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,458,1,43196
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,458,1,604666
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,458,1,62756
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,458,1,112498
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,458,1,46749
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,458,1,35912
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,458,1,70536
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,458,1,40504
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,458,1,50716
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,458,1,103498
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,458,1,60010
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,459,1,121864
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,459,1,53785
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,459,1,48146
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,459,1,40575
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,459,1,612960
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,459,1,62461
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,459,1,113674
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,459,1,45868
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,459,1,37577
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,459,1,71873
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,459,1,40004
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,459,1,52763
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,459,1,104565
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,459,1,59480
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,460,1,118536
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,460,1,53051
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,460,1,45551
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,460,1,40287
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,460,1,598339
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,460,1,61860
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,460,1,112563
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,460,1,46345
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,460,1,37399
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,460,1,72008
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,460,1,41199
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,460,1,50994
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,460,1,100238
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,460,1,59308
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,461,1,120985
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,461,1,55747
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,461,1,47719
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,461,1,40490
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,461,1,622610
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,461,1,65949
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,461,1,114029
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,461,1,50002
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,461,1,38032
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,461,1,72139
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,461,1,42445
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,461,1,55121
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,461,1,105497
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,461,1,61038
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,462,1,122597
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,462,1,54555
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,462,1,51157
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,462,1,40895
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,462,1,615996
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,462,1,63817
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,462,1,114794
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,462,1,46318
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,462,1,36740
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,462,1,70571
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,462,1,41316
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,462,1,52164
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,462,1,104646
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,462,1,57817
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,463,1,121500
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,463,1,55739
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,463,1,47696
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,463,1,42029
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,463,1,624634
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,463,1,65301
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,463,1,119103
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,463,1,46738
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,463,1,38607
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,463,1,72222
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,463,1,42566
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,463,1,51045
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,463,1,104286
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,463,1,60827
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,464,1,119760
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,464,1,53502
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,464,1,44652
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,464,1,40562
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,464,1,593296
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,464,1,62239
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,464,1,111280
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,464,1,45997
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,464,1,36315
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,464,1,68586
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,464,1,40427
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,464,1,49900
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,464,1,101521
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,464,1,57738
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,465,1,118745
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,465,1,53256
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,465,1,43976
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,465,1,40104
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,465,1,597160
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,465,1,62338
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,465,1,112187
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,465,1,45315
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,465,1,35561
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,465,1,68102
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,465,1,38661
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,465,1,54313
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,465,1,99669
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,465,1,56990
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,466,1,116014
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,466,1,51788
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,466,1,44753
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,466,1,38314
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,466,1,587798
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,466,1,60271
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,466,1,109271
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,466,1,44555
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,466,1,35331
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,466,1,67123
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,466,1,39423
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,466,1,49587
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,466,1,100238
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,466,1,57319
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,467,1,116393
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,467,1,52443
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,467,1,44396
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,467,1,38238
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,467,1,590900
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,467,1,61675
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,467,1,109009
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,467,1,44864
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,467,1,35443
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,467,1,66331
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,467,1,38865
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,467,1,48990
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,467,1,102449
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,467,1,57179
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,468,1,116197
